Ti,V,Nb,Mo,Hf,Ta,W,System Type,System Size,PROP ST (K),PROP LT (K),PROP RT Density (g/cm3),PROP RT Elec Resi (ohm m),PROP RT Heat Cap (J/(mol K)),PROP RT Therm Cond (W/(mK)),PROP RT Therm Diff (m2/s),EQ 25C MAX BCC,EQ 25C MAX any,EQ 700C MAX BCC,EQ 800C MAX BCC,EQ 900C MAX BCC,EQ 1000C MAX BCC,EQ 1000C THCD (W/mK),Melting Point (°C)_Avg,Melting Point (°C)_Var,Sconf,Solidification Range (K),EQ 25C MAX NON-BCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Bulk Modulus (GPa)_Avg,Bulk Modulus (GPa)_Var,Pugh Ratio
0.125,0.075,0.575,0.0,0.075,0.1,0.05,6,6,2368.537668,2589.710042,10.02592676,1.67e-08,24.67534067,13.92836778,5.85e-06,0.725571872,0.725571872,1,1,1,1,22.0950425,2416.3,424.8691093,1.346711902,221.1723740000002,0.0,-0.649,1.842519742,-1.0125,2.09609011,0.28725,0.575417186,1.60025,0.192736705,9.57425,3.92845955,103.898725,44.75229631,8.0,5.886425061,670.1125,39.56365243,5.13,10.26328895,28.425,56.91963084,48.075,27.68428029,44.45,16.92475997,2.88883604,5.807832205,16.875,40.45193908,31.8,72.42209608,-7.4625,32.14544826,167.25,42.30765297,3.478939158
0.075,0.225,0.525,0.0,0.0,0.175,0.0,59,4,2368.01246,2562.920714,9.954096514,1.85e-08,24.62127275,11.72656999,4.57e-06,0.618342062,0.618342062,1,1,1,1,17.50077156,2383.25,404.55165,1.173199447,194.9082539999999,0.0,-0.294,1.501257473,-1.2375,1.981121841,0.44775,0.68487403,1.58475,0.044608716,9.12525,3.70415914,95.493875,43.56852875,7.375,5.360445411,671.39,41.31523206,7.56,11.55159729,41.175,62.97137743,45.9,11.25566524,41.125,16.70806317,4.640407884,7.117855722,13.725,32.19160411,65.7,107.2931032,-25.9875,50.48273065,168.5,21.16010397,3.671023965
0.15,0.225,0.3,0.05,0.0,0.275,0.0,28,5,2366.813423,2626.301328,10.74502979,2.28e-08,24.73510807,8.537047971,3.25e-06,0.513996428,0.513996428,1,1,1,1,18.17153887,2383.875,493.0422998,1.48618945,259.487905,0.0,-0.65025,2.063824711,-1.87,2.307699071,0.62475,0.728076189,1.59825,0.138453738,9.7095,4.542520198,101.07255,52.5927515,8.75,6.327519261,684.3925,47.72186809,10.7225,12.48007387,59.15,68.91137424,53.55,19.55242952,42.95,20.122065,6.397411696,7.486163823,28.2,45.99304295,88.725,116.4407548,-30.2625,53.42705161,170.0,31.46426545,3.174603175
0.1,0.25,0.5,0.05,0.0,0.0,0.1,19,5,2366.408526,2553.598572,8.780090896,2.52e-07,24.43219286,33.35402486,1.36e-05,0.584728531,0.584728531,1,1,1,1,28.19742771,2356.15,470.7270202,1.303450813,187.1900459999997,0.0,-0.3615,1.743712347,-1.6575,2.140401539,0.594,0.728611007,1.7055,0.250788257,8.6975,3.833043014,87.1567,37.91310536,6.45,4.532935032,665.87,35.45587539,10.04,12.30294274,55.15,67.63451412,57.25,38.7606437,37.95,14.72234696,6.130159749,7.54363556,22.55,40.68964856,90.25,120.3016521,-33.85,54.53670782,178.5,49.52524609,3.11790393
0.15,0.1,0.5,0.0,0.05,0.125,0.075,6,6,2365.518519,2605.183349,10.32691554,1.68e-08,24.67372986,12.18036988,4.97e-06,0.701594638,0.701594638,1,1,1,1,20.99723215,2425.125,483.7703064,1.465386941,239.6648299999997,0.0,-0.7735,1.99594658,-1.25,2.25,0.36,0.624619884,1.6235,0.221692918,9.7615,4.416908732,104.0585,48.07670874,8.375,6.211632233,675.76,44.43041638,6.405,11.09767881,35.45,61.48371736,52.5,32.57683226,44.375,18.24511921,3.628109151,6.319555837,20.45,43.48732574,40.75,80.73219618,-10.15,36.6960829,171.25,48.07221131,3.261904762
0.175,0.175,0.475,0.025,0.0,0.075,0.075,5,6,2365.447658,2562.029806,8.952789468,3.13e-07,24.57668147,17.87749437,7.41e-06,0.628464653,0.628464653,1,1,1,1,23.42864251,2351.225,494.3229454,1.444410544,196.582148,0.0,-0.843,2.164258765,-1.75375,2.387713014,0.546,0.706281813,1.65825,0.222046026,8.875,4.169225947,91.179925,43.15052987,7.025,5.260643972,670.8775,40.16722226,9.5275,12.30692869,52.65,68.07993464,54.225,33.64631295,39.425,16.61006848,5.550151156,7.210667066,27.65,47.20887099,70.45,104.5215169,-21.4,48.31242076,172.0,47.65501023,3.171968649
0.0,0.375,0.35,0.05,0.0,0.175,0.05,16,5,2364.808175,2596.171473,10.47866992,2.25e-08,24.51338027,14.14793671,5.36e-06,0.517207682,0.517207682,1,1,1,1,19.6279213,2413.425,461.8047687,1.339841569,231.3632979999998,0.0,0.25575,0.323897264,-1.495,1.739209591,0.64725,0.752960781,1.65975,0.207551048,9.677,4.278432657,97.2761,49.1094407,8.25,5.919248263,678.2125,46.26987782,10.5425,12.26376548,57.2,66.54103997,57.05,30.46797499,41.55,18.83872342,6.806950128,7.921198468,12.75,23.20964239,112.725,131.5889409,-49.9875,58.24050218,181.5,34.96784237,3.181419807
0.05,0.3,0.475,0.075,0.0,0.025,0.075,5,6,2364.675582,2559.686968,8.886668953,2.67e-07,24.40749659,24.74964067,9.96e-06,0.584732877,0.584732877,1,1,1,1,25.03273934,2361.775,437.903556,1.345349742,195.0113860000001,0.0,-0.031,1.303374083,-1.62375,1.958985308,0.63825,0.743097865,1.7025,0.238817399,8.75375,3.605006025,87.3143,37.59141759,6.5,4.432832052,666.055,34.99583511,10.5825,12.31401412,57.975,67.49240235,57.15,36.3645088,38.0,14.61506073,6.641911936,7.748502787,20.025,36.08773164,106.05,129.1067291,-43.0125,56.96155365,179.75,43.32940687,3.145231846
0.1,0.15,0.475,0.025,0.05,0.2,0.0,2,6,2364.638044,2610.971434,10.48154538,1.66e-08,24.70297685,9.114450581,3.66e-06,0.685134136,0.685134136,1,1,1,1,17.31514732,2410.5,413.6168517,1.432331915,246.3333900000002,0.0,-0.443,1.707157286,-1.21625,2.07154494,0.40425,0.657403558,1.5775,0.119702757,9.68775,3.944863424,104.0716,47.53040092,8.375,6.031946203,675.495,43.09512704,6.9475,11.28605306,38.275,62.22820402,47.8,16.82884429,44.375,18.06057516,4.139861339,6.755035432,17.925,39.07965423,56.55,101.3802126,-19.3125,45.2909604,167.0,28.56571371,3.493723849
0.125,0.125,0.625,0.0,0.025,0.025,0.075,6,6,2363.804144,2550.972823,9.183509057,1.51e-08,24.53978166,25.90961509,1.07e-05,0.747606844,0.747606844,1,1,1,1,29.61519537,2383.275,434.7035189,1.192326664,187.1686789999999,0.0,-0.6225,1.855429532,-1.1875,2.14967294,0.36375,0.631148507,1.64325,0.210978524,8.87525,3.67184081,93.191375,38.34955364,6.675,4.829013874,664.5125,34.52182055,6.375,11.04589856,35.125,60.92503078,49.675,32.2276182,40.425,14.71714561,3.696365556,6.43857505,17.875,40.26921125,44.75,87.22205856,-13.4375,40.27983172,171.0,45.21061822,3.44237544
0.075,0.25,0.475,0.025,0.0,0.15,0.025,5,6,2362.896899,2574.458001,9.876319167,2.08e-08,24.57713317,13.64676535,5.32e-06,0.592890742,0.592890742,1,1,1,1,18.84827593,2382.85,432.6576331,1.363464824,211.5611020000001,0.0,-0.25225,1.52187136,-1.41625,2.022325008,0.52275,0.713309146,1.621,0.154382642,9.1695,3.886747966,94.593125,44.26346852,7.425,5.407806857,672.39,41.76548096,8.785,11.97653017,48.0,65.48816687,50.475,23.61777667,40.725,16.99556928,5.419412019,7.414880416,16.85,35.01967304,79.975,116.3740709,-31.5625,53.40858867,172.5,31.68201382,3.417533432
0.225,0.1,0.375,0.0,0.025,0.25,0.025,6,6,2362.634852,2602.624513,10.22018652,1.85e-08,24.82209963,10.37142553,4.29e-06,0.664601886,0.664601886,1,1,1,1,17.65477141,2390.8,518.3538463,1.464709389,239.9896610000001,0.0,-1.18675,2.334681335,-1.7,2.536730179,0.4635,0.669139559,1.576,0.139692519,9.81375,4.745545115,104.999775,53.04743394,8.975,6.578326155,683.82,48.1396157,8.3625,12.05578051,46.475,67.06488929,50.875,21.69122807,44.525,20.2101305,4.63463421,6.717739971,29.675,50.63022195,48.175,81.19417698,-9.25,37.07913834,165.0,40.0,3.243243243
0.1,0.175,0.575,0.05,0.025,0.0,0.075,4,6,2361.662471,2556.855011,9.039814753,1.87e-08,24.47007403,33.7467098,1.38e-05,0.669927976,0.669927976,1,1,1,1,30.32383219,2368.95,423.7510442,1.289753287,195.19254,0.0,-0.40125,1.72891467,-1.395,2.112782525,0.47925,0.691709431,1.67675,0.236383031,8.7335,3.455141495,90.17025,36.15648076,6.4,4.392038251,663.1725,31.26559601,8.1725,11.78445984,45.1,65.07872156,53.3,35.44234755,39.25,13.98168445,4.918865474,7.122284805,21.05,41.12234794,70.825,112.1173242,-24.8875,49.2916686,174.25,45.81961916,3.269230769
0.2,0.175,0.325,0.0,0.0,0.25,0.05,15,5,2360.38776,2611.958631,10.42152565,2.03e-08,24.76646947,10.59200884,4.23e-06,0.615986112,0.615986112,1,1,1,1,18.63294455,2398.225,546.3538454,1.488544696,251.5708709999999,0.0,-1.00925,2.25889175,-1.8125,2.461421083,0.54375,0.703472414,1.60625,0.179494951,9.8795,4.968092164,103.1122,54.41592519,9.05,6.636829062,686.35,49.95988891,9.5775,12.36993305,52.85,68.34454989,54.675,27.20329713,43.7,20.78605302,5.510420132,7.162654393,28.1,48.02280708,65.125,97.25281166,-18.5125,46.7453858,170.75,44.06741994,3.122999543
0.0,0.35,0.475,0.05,0.0,0.05,0.075,16,5,2359.639819,2557.253361,9.185457234,2.7e-07,24.39941541,21.60666343,8.64e-06,0.588896904,0.588896904,1,1,1,1,23.0499583,2383.725,431.7911525,1.214890234,197.6135420000001,0.0,0.2425,0.323247196,-1.4075,1.724113903,0.609,0.745975201,1.6905,0.227210805,8.9955,3.726775382,89.59305,40.16953368,6.875,4.817610922,667.5775,38.05632988,9.92,12.15062138,53.85,65.96080275,56.025,34.96247095,38.825,15.54330644,6.40318537,7.845899129,12.25,23.26343698,106.25,130.6004881,-47.0,57.66021158,181.5,39.97186511,3.239625167
0.0,0.325,0.475,0.05,0.0,0.15,0.0,57,4,2359.268053,2550.927663,9.99417275,2.01e-08,24.50933086,14.59892881,5.52e-06,0.57206246,0.57206246,1,1,1,1,18.2663733,2381.025,374.2706566,1.153241118,191.6596100000002,0.0,0.22925,0.322051141,-1.32,1.704398721,0.57075,0.736940932,1.62275,0.130211127,9.064,3.412995605,92.6265,41.65890887,7.15,4.982720141,669.655,39.02580524,9.2975,12.0041761,50.5,65.20352751,49.675,19.24498311,40.0,16.0608219,5.999420612,7.748859861,11.75,23.30638325,99.775,129.2806032,-44.0125,56.91742786,174.25,18.15041322,3.507800705
0.0,0.325,0.475,0.1,0.0,0.1,0.0,57,4,2358.960688,2545.52162,9.155411637,1.79e-08,24.43776582,17.47617431,6.9e-06,0.643505927,0.643505927,1,1,1,1,20.18214015,2361.325,349.8497097,1.179403526,186.5609319999999,0.0,0.28625,0.373247153,-1.5025,1.748140083,0.64425,0.74954949,1.65575,0.171884954,8.7415,2.954942935,88.3765,36.44039569,6.5,4.177319715,665.82,33.19389402,10.5025,12.21809084,57.45,66.83784482,52.225,24.34079652,38.45,14.18793502,6.749899365,7.857550673,17.0,30.71644511,115.375,134.9975347,-49.1875,57.38376159,175.75,21.19994104,3.365246529
0.075,0.15,0.575,0.0,0.05,0.1,0.05,6,6,2357.47888,2587.268125,10.17901389,1.47e-08,24.59880904,13.68394042,5.51e-06,0.725873323,0.725873323,1,1,1,1,21.58989033,2420.325,413.3828968,1.326866284,229.7892449999999,0.0,-0.33375,1.485851082,-0.975,1.893904697,0.333,0.618931337,1.613,0.186053756,9.47475,3.832319785,100.863775,43.67853065,7.725,5.652377818,669.5275,39.78510392,5.6925,10.56823986,31.125,57.83864949,48.65,27.51685847,43.275,16.59516119,3.429113609,6.393380769,12.225,32.32993002,46.275,93.03681731,-17.025,43.16233167,171.0,39.16631206,3.514902364
0.025,0.325,0.425,0.0,0.0,0.175,0.05,15,5,2356.76133,2583.108142,10.5370941,2.08e-08,24.56425217,12.49933141,4.74e-06,0.570675681,0.570675681,1,1,1,1,18.42645554,2414.25,461.0744381,1.275963607,226.3468120000002,0.0,0.0345,0.9214688,-1.2875,1.795436925,0.53175,0.725013405,1.62875,0.173741007,9.61675,4.291089248,98.096125,48.64255512,8.175,5.957715586,676.83,46.48009897,8.745,11.91882859,47.225,64.3872998,52.65,27.15193363,41.925,18.63113993,5.584450211,7.621683519,9.575,20.40941878,86.65,120.5741577,-38.5375,56.20980647,177.5,34.69510052,3.371320038
0.175,0.175,0.375,0.0,0.0,0.275,0.0,59,4,2356.295203,2586.364604,10.28237161,2.02e-08,24.78436004,9.155820805,3.66e-06,0.609138141,0.609138141,1,1,1,1,16.84728342,2384.7,492.4078188,1.332870877,230.0694009999997,0.0,-0.8715,2.145381726,-1.6625,2.383242277,0.50925,0.695407749,1.56725,0.049648137,9.64925,4.554872878,101.892575,52.09733338,8.675,6.369409313,683.01,48.10366306,8.925,12.16790348,49.175,67.12446927,49.15,12.66599779,43.325,19.90149178,5.174911779,7.09830979,25.025,45.73100015,62.65,97.61827442,-18.8125,46.58683928,166.0,29.64793416,3.377416073
0.075,0.3,0.325,0.05,0.0,0.225,0.025,5,6,2354.823562,2609.051099,10.82052067,2.34e-08,24.62495526,10.16638122,3.78e-06,0.497360161,0.497360161,1,1,1,1,18.76231232,2398.65,477.9073943,1.498370107,254.2275369999998,0.0,-0.19725,1.545105154,-1.6825,2.051906126,0.636,0.740708445,1.629,0.179078195,9.69325,4.412482514,99.174325,50.91630972,8.5,6.131883887,681.3025,47.10294305,10.6325,12.37271974,58.175,67.74359287,55.3,25.65852685,42.25,19.50352532,6.602180912,7.709471279,20.475,37.23841263,100.725,124.8240737,-40.125,56.74920154,175.75,33.7555551,3.178119349
0.2,0.05,0.575,0.0,0.05,0.05,0.075,6,6,2354.461978,2544.66573,9.377134133,1.79e-08,24.65196092,18.85911947,7.94e-06,0.695732502,0.695732502,1,1,1,1,27.07429738,2372.525,469.6693511,1.283713973,190.2037520000003,0.0,-1.0755,2.220217275,-1.375,2.433490292,0.3525,0.611284508,1.6265,0.219960792,9.075,4.037686838,97.30145,42.99330139,7.275,5.490844653,667.9875,37.33867424,6.465,11.20028013,36.1,62.58106742,50.025,32.44340264,41.925,16.38503509,3.491596341,6.07222422,25.6,48.89212616,32.75,65.12823888,-3.575,27.01910204,166.5,49.06882921,3.328335832
0.0,0.375,0.375,0.0,0.0,0.2,0.05,31,4,2353.981111,2584.96073,11.02538557,2.16e-08,24.5631251,11.21123618,4.11e-06,0.51548932,0.51548932,1,1,1,1,18.40357018,2419.625,469.2949333,1.207296136,230.9796189999997,0.0,0.19875,0.256585147,-1.3125,1.694430214,0.57375,0.740708065,1.62925,0.174246772,9.7975,4.418483196,99.325,50.82284654,8.55,6.152032185,679.325,48.23071506,9.3375,12.05466067,50.25,64.87247105,53.725,27.05086644,42.3,19.46946327,6.056471374,7.818870923,7.5,9.682458366,97.125,125.3878358,-44.8125,57.85268873,179.25,33.34572686,3.336435551
0.3,0.025,0.35,0.0,0.05,0.25,0.025,6,6,2353.861241,2587.455999,9.95535774,2.01e-08,24.91831355,11.93087878,5.14e-06,0.635970007,0.635970007,1,1,1,1,18.02463403,2366.55,538.8735914,1.409433762,233.5947579999997,0.0,-1.63975,2.535009356,-1.8875,2.746560349,0.45225,0.652159825,1.56175,0.145187594,9.8115,4.886305122,106.90875,54.47378477,9.225,6.747175335,684.5725,47.68018974,8.4525,12.18271291,47.45,68.41123811,50.45,21.89743136,45.225,20.73220623,4.429864994,6.397573423,37.4,56.12432628,36.175,57.52125151,0.6125,19.9957769,159.75,43.27167087,3.166501487
0.0,0.375,0.4,0.1,0.0,0.075,0.05,16,5,2353.487351,2554.645935,9.181550949,2.48e-07,24.39812739,20.17903244,7.98e-06,0.571551448,0.571551448,1,1,1,1,22.05288154,2366.725,420.7738696,1.308642423,201.1585839999998,0.0,0.31275,0.370789614,-1.6775,1.764084394,0.72075,0.757922778,1.69775,0.227535574,8.9505,3.604144801,88.6239,40.46958441,6.9,4.737087713,668.9325,37.48802734,11.7475,12.35236794,64.15,67.45648597,58.05,33.60502195,38.4,15.68725597,7.557428882,7.951703661,18.0,30.47129797,128.325,135.7293976,-55.1625,58.16715004,181.5,36.23189203,3.126614987
0.225,0.025,0.5,0.0,0.075,0.125,0.05,6,6,2353.390548,2567.042814,9.678180802,1.95e-08,24.77901746,13.89943651,6.01e-06,0.678320348,0.678320348,1,1,1,1,20.97574182,2377.25,480.5328683,1.378404768,213.6522660000001,0.0,-1.2265,2.309489716,-1.4375,2.517904635,0.34875,0.604471618,1.59025,0.193952153,9.49225,4.310085549,103.694125,48.12297084,8.25,6.171507109,673.565,41.5918715,6.495,11.25110995,36.425,63.12007902,49.0,27.75788176,44.25,18.25616334,3.423339935,5.943525104,28.175,51.18783425,28.75,55.27827331,-0.2875,19.73128465,162.5,46.0298816,3.316326531
0.125,0.1,0.625,0.0,0.05,0.05,0.05,6,6,2353.34237,2551.133933,9.512374768,1.54e-08,24.59586507,18.28036985,7.52e-06,0.726975988,0.726975988,1,1,1,1,26.38401165,2381.225,408.6492682,1.233300811,197.7915630000002,0.0,-0.63575,1.849033379,-1.1,2.124852936,0.3255,0.605136142,1.6135,0.185034456,8.99025,3.548236525,96.307825,39.8165446,6.975,5.071920248,664.4775,33.80209674,5.7525,10.67993416,31.775,59.05145532,46.95,27.2065709,41.625,15.19323451,3.292600798,6.144599887,17.375,40.36377553,38.275,80.42542742,-10.45,36.56258333,167.0,40.6939799,3.556975506
0.025,0.35,0.425,0.075,0.0,0.05,0.075,5,6,2353.068568,2557.186266,9.116664681,2.79e-07,24.40794511,21.49122878,8.55e-06,0.554134204,0.554134204,1,1,1,1,23.24344846,2367.15,447.1819848,1.361644515,204.117698,0.0,0.13325,0.9680041,-1.64875,1.862340178,0.68025,0.752497467,1.703,0.239031379,8.9345,3.797050138,88.543175,40.69984359,6.875,4.822797425,668.55,38.00365772,11.175,12.35774555,61.0,67.47518062,58.225,36.15555801,38.375,15.76338717,7.1139331,7.879447294,17.95,31.9827688,116.525,132.0836832,-49.2875,58.10205327,181.5,42.16337273,3.11721769
0.175,0.05,0.6,0.025,0.075,0.0,0.075,4,6,2351.823188,2535.329532,9.304303979,1.88e-08,24.60737113,34.40610713,1.45e-05,0.684866999,0.684866999,1,1,1,1,33.13715592,2363.3,435.4950172,1.242063677,183.5063440000004,0.0,-0.90925,2.129041319,-1.31625,2.347988168,0.35475,0.615215359,1.6395,0.238798555,8.932,3.657398802,96.240925,40.02086094,6.95,5.093868864,663.34,30.87254282,6.415,11.11666654,35.9,62.23817157,50.175,34.20079495,41.6,15.25745719,3.531327364,6.141858711,25.15,48.06950697,38.075,77.80179545,-6.4625,31.06855072,166.5,49.52524609,3.31838565
0.225,0.05,0.5,0.0,0.05,0.075,0.1,6,6,2351.696534,2564.226454,9.819602352,1.93e-08,24.68467526,15.59681219,6.48e-06,0.655820372,0.655820372,1,1,1,1,24.74101536,2389.425,519.4348798,1.406297712,212.5299199999999,0.0,-1.21325,2.317993084,-1.525,2.527226741,0.387,0.629099356,1.6415,0.249284476,9.44225,4.549171621,100.649925,47.52901026,7.975,6.084765813,673.825,42.65825096,7.1175,11.55914978,39.775,64.63570511,54.025,36.65411812,43.075,18.07952917,3.827104694,6.238513913,28.675,51.00754233,35.225,65.71510005,-3.275,27.12354835,169.25,54.97215204,3.132808885
0.05,0.2,0.625,0.075,0.025,0.025,0.0,2,6,2351.633017,2539.576372,8.713282514,1.58e-08,24.45944252,26.13540887,1.06e-05,0.716115953,0.716115953,1,1,1,1,26.30334911,2341.5,298.3935321,1.144140475,187.9433549999999,0.0,-0.084,1.290193396,-1.27375,1.904402383,0.48525,0.699999955,1.635,0.158603279,8.31725,2.089928213,86.83025,28.18351322,5.7,2.959729717,657.4925,18.67406474,8.0925,11.66767731,44.575,64.29459056,46.825,21.6805068,38.1,11.14181314,5.026852903,7.266421588,18.025,36.58448271,80.15,121.5854741,-31.0625,51.97874415,168.75,24.10264508,3.6038441
0.225,0.1,0.375,0.05,0.05,0.2,0.0,2,6,2350.277699,2608.655515,9.928938745,1.99e-08,24.78526356,10.43383256,4.27e-06,0.624927805,0.624927805,1,1,1,1,18.37083222,2341.375,472.6262629,1.555152636,258.3778159999997,0.0,-1.12975,2.376501091,-1.8825,2.539157094,0.537,0.694446542,1.5825,0.150909741,9.34275,4.248367326,100.616025,49.90102076,8.275,6.099129036,677.1975,42.49813812,9.5675,12.36028696,53.425,69.06116401,50.15,20.00443701,42.925,19.04781812,5.385112964,6.990907677,34.925,52.68319822,63.775,98.55594541,-14.425,42.28423909,161.5,35.88523373,3.220338983
0.275,0.125,0.25,0.0,0.0,0.35,0.0,59,4,2349.887755,2582.715165,10.25234675,1.92e-08,24.92552922,11.05836962,4.59e-06,0.642397717,0.642397717,1,1,1,1,18.32437425,2372.65,557.978026,1.328962176,232.8274099999999,0.0,-1.449,2.506898283,-2.0875,2.659622859,0.57075,0.700404838,1.55225,0.048191675,9.97125,5.118450541,106.090175,57.59558523,9.625,6.890890726,691.9075,50.78002751,10.29,12.60753346,57.175,70.12841346,51.625,13.06653646,44.725,22.00680293,5.709415675,7.038234497,36.325,53.76773545,59.6,86.7654309,-11.6375,41.09987644,162.75,35.56595985,3.152542373
0.15,0.125,0.575,0.0,0.025,0.075,0.05,6,6,2349.036751,2544.826896,9.343019277,1.66e-08,24.60616047,17.40566272,7.13e-06,0.705948016,0.705948016,1,1,1,1,23.69698167,2366.425,440.6144509,1.29897334,195.7901449999999,0.0,-0.76025,2.00278492,-1.3375,2.267673643,0.39825,0.647818985,1.61775,0.179492166,8.9105,3.779753266,94.19425,41.23936701,6.975,5.140464473,667.1775,36.94682319,7.0275,11.41477086,38.8,63.09049057,48.3,27.19485245,40.725,15.8066244,4.031873909,6.585210245,20.95,43.36412688,47.225,87.32167185,-13.1375,40.42322778,167.5,41.03352288,3.467908903
0.0,0.3,0.45,0.0,0.025,0.175,0.05,13,5,2348.956795,2602.673052,11.19004068,1.72e-08,24.56410016,11.04078046,4.11e-06,0.601629787,0.601629787,1,1,1,1,18.26378124,2442.55,438.6679239,1.267548533,253.716257,0.0,0.159,0.242876512,-1.05,1.603901493,0.459,0.701134081,1.622,0.180737379,9.8985,4.211947026,102.4108,48.89859557,8.525,6.111413503,676.8525,46.46667616,7.47,11.41061348,40.2,61.40651431,52.075,27.43026385,43.625,18.65433931,4.8451771,7.401130271,6.0,9.16515139,77.7,118.6887105,-35.85,54.76177955,177.75,34.60400988,3.413346135
0.05,0.225,0.575,0.025,0.025,0.0,0.1,4,6,2348.763613,2565.003417,9.384183079,1.83e-08,24.43770189,35.0464278,1.41e-05,0.666087065,0.666087065,1,1,1,1,29.90534961,2401.025,436.5898239,1.218307955,216.2398039999998,0.0,-0.12775,1.26387398,-1.17875,1.870791527,0.45,0.688073397,1.68625,0.246563253,9.04025,3.742067936,92.52125,38.82967738,6.8,4.85386444,664.92,35.42883148,7.51,11.47531699,40.975,62.64682255,54.475,37.83119579,40.1,14.93619764,4.680138908,7.17099049,13.275,30.75466428,71.025,113.8961122,-28.875,51.51986874,178.75,47.60186446,3.281321707
0.05,0.2,0.625,0.025,0.025,0.075,0.0,2,6,2348.668901,2538.455784,9.232830965,1.62e-08,24.52747232,19.40987504,7.81e-06,0.694128901,0.694128901,1,1,1,1,22.18323668,2361.2,327.8772789,1.144140475,189.7868830000002,0.0,-0.141,1.259680118,-1.09125,1.841802361,0.41175,0.669241688,1.602,0.105811153,8.63975,2.749234882,91.08025,34.85707664,6.35,4.144574767,661.3275,28.87510162,6.8875,11.1868268,37.625,61.14764407,44.275,14.8458538,39.65,13.48619665,4.276374149,6.96551432,12.775,30.80380455,64.55,110.3319877,-25.8875,49.60739455,167.25,20.97468713,3.777526821
0.25,0.1,0.325,0.0,0.025,0.275,0.025,6,6,2348.615037,2597.805307,10.30929365,1.91e-08,24.86213541,10.5438068,4.36e-06,0.645662185,0.645662185,1,1,1,1,17.88916116,2384.075,539.5721633,1.481574004,249.1902700000001,0.0,-1.3245,2.421531489,-1.85,2.608160271,0.498,0.679842629,1.572,0.140164189,9.914,4.930218961,106.0749,55.05793449,9.3,6.74610999,686.71,49.22734403,9.015,12.28955959,50.15,68.43118807,51.8,21.6970044,44.85,20.99232002,4.970142563,6.812355076,32.75,52.43746275,50.65,81.19684415,-8.95,37.20110885,164.25,41.28483378,3.170849421
0.125,0.225,0.375,0.0,0.0,0.275,0.0,59,4,2348.127681,2587.701124,10.62799864,2.08e-08,24.7444554,8.261847358,3.21e-06,0.574636765,0.574636765,1,1,1,1,16.68981774,2396.8,477.3919878,1.31838416,239.5734430000002,0.0,-0.5695,1.87986296,-1.5375,2.211864315,0.51675,0.705494109,1.57175,0.05103369,9.72975,4.476713352,102.046325,51.94197169,8.725,6.336353447,682.615,48.33272985,8.865,12.08574677,48.525,66.2310303,49.3,12.62180653,43.375,19.84903965,5.31142459,7.27951184,19.875,39.82598869,70.65,106.4280391,-25.3875,50.85795015,168.5,26.79085665,3.417849899
0.35,0.0,0.3,0.0,0.05,0.3,0.0,41,4,2347.96167,2569.786095,9.89644607,2.61e-07,25.00851265,12.08289066,5.26e-06,0.600665923,0.600665923,1,1,1,1,17.70880212,2343.65,549.3113211,1.23960804,221.8244249999998,0.0,-1.9285,2.6281025,-2.1,2.861817604,0.483,0.658218049,1.534,0.06636264,9.8065,4.997807794,107.83475,56.38143568,9.5,6.881133628,687.435,48.23857663,9.135,12.44890658,51.45,70.1145313,49.0,13.53144486,45.5,21.47905957,4.697116942,6.401091407,43.05,58.66726089,34.65,47.21999047,4.2,5.723635209,155.0,38.53569774,3.163265306
0.3,0.075,0.25,0.0,0.025,0.35,0.0,27,5,2347.27435,2587.459513,10.42867565,1.95e-08,24.97377308,10.95066201,4.59e-06,0.626372799,0.626372799,1,1,1,1,18.08758669,2374.675,559.941041,1.361695199,240.1851629999996,0.0,-1.61325,2.554705842,-2.0625,2.732186624,0.52875,0.683601446,1.54175,0.05919829,10.111,5.143985711,109.202,58.06284304,9.925,6.990663416,692.295,50.49440043,9.6975,12.52286883,54.15,69.97983638,51.125,13.51145347,45.925,22.15331521,5.237394511,6.794440868,38.4,55.62499438,49.125,74.55272882,-5.3625,32.94635555,160.25,37.38231534,3.134474328
0.225,0.05,0.475,0.025,0.075,0.15,0.0,2,6,2346.773929,2572.625935,9.474301192,2.02e-08,24.79566372,12.29173623,5.25e-06,0.651581662,0.651581662,1,1,1,1,19.18861887,2332.975,437.4100758,1.410078208,225.8520060000001,0.0,-1.18475,2.339642053,-1.61625,2.536394772,0.42375,0.648069007,1.5645,0.125238772,9.1395,3.905099839,100.375525,46.91492589,7.875,5.836041038,671.1675,38.13760865,7.72,11.79807611,43.25,66.12327502,45.9,16.33370748,42.975,17.86685129,4.20234407,6.445019324,31.3,52.15323576,43.025,78.36915449,-5.8625,31.30255331,157.5,33.96689565,3.431372549
